,age,balance,day,duration,campaign,pdays,previous
9033,37,125,5,56,1,-1,0
9034,52,1340,5,175,1,-1,0
9035,57,67,5,67,1,-1,0
9036,23,2673,5,81,2,-1,0
9037,44,382,5,1167,1,-1,0
9038,40,6536,5,647,1,-1,0
9039,44,533,5,74,1,-1,0
9040,59,-88,5,910,2,-1,0
9041,45,0,5,65,2,-1,0
9042,38,13,5,21,1,-1,0
9043,48,3458,5,292,1,-1,0
9044,47,0,5,1446,1,-1,0
9045,60,8590,5,85,1,-1,0
9046,47,2946,5,60,1,-1,0
9047,52,14363,5,132,1,-1,0
9048,60,443,5,60,1,-1,0
9049,58,853,5,1149,2,-1,0
9050,56,41,5,179,1,-1,0
9051,32,313,5,67,2,-1,0
9052,26,682,5,166,2,-1,0
9053,58,219,5,133,1,-1,0
9054,51,540,5,124,2,-1,0
9055,57,4046,5,331,1,-1,0
9056,36,0,5,174,1,-1,0
9057,41,2790,5,190,1,-1,0
9058,51,0,5,409,1,-1,0
9059,55,1218,5,145,1,-1,0
9060,42,1007,5,139,1,-1,0
9061,45,419,5,420,1,-1,0
9062,37,144,5,247,2,-1,0
9063,57,60,5,90,1,-1,0
9064,47,421,5,52,1,-1,0
9065,39,681,5,170,1,-1,0
9066,37,244,5,70,1,-1,0
9067,39,3503,5,89,1,-1,0
9068,50,15442,5,91,1,-1,0
9069,37,240,5,1123,1,-1,0
9070,37,0,5,39,1,-1,0
9071,37,983,5,225,1,-1,0
9072,46,743,5,36,2,-1,0
9073,47,89,5,287,1,-1,0
9074,59,3587,5,118,2,-1,0
9075,42,1401,5,627,1,-1,0
9076,60,9397,5,428,1,-1,0
9077,39,-119,5,104,2,-1,0
9078,37,1648,5,166,2,-1,0
9079,60,13360,5,264,1,-1,0
9080,37,641,5,42,1,-1,0
9081,45,2424,5,452,1,-1,0
9082,37,14,5,22,1,-1,0
9083,55,0,5,272,1,-1,0
9084,56,982,5,152,1,-1,0
9085,31,1779,5,85,2,-1,0
9086,55,0,5,247,1,-1,0
9087,46,849,5,508,2,-1,0
9088,56,206,5,315,1,-1,0
9089,28,25,5,109,2,-1,0
9090,35,227,5,414,1,-1,0
9091,44,67,5,202,1,-1,0
9092,50,420,5,107,1,-1,0
9093,42,1316,5,285,1,-1,0
9094,51,1,5,290,1,-1,0
9095,42,202,5,257,1,-1,0
9096,42,769,5,90,1,-1,0
9097,59,495,5,150,2,-1,0
9098,48,2960,5,86,1,-1,0
9099,57,3063,5,21,1,-1,0
9100,56,842,5,108,1,-1,0
9101,48,316,5,560,2,-1,0
9102,59,139,5,153,1,-1,0
9103,36,346,5,202,1,-1,0
9104,43,318,5,736,2,-1,0
9105,44,1151,5,127,2,-1,0
9106,47,0,5,265,2,-1,0
9107,27,703,5,590,3,-1,0
9108,60,40,5,126,2,-1,0
9109,59,1470,5,74,1,-1,0
9110,42,0,5,48,2,-1,0
9111,35,1800,5,53,1,-1,0
9112,45,0,5,370,2,-1,0
9113,60,4820,5,419,1,-1,0
9114,38,4207,5,355,1,-1,0
9115,53,1242,5,280,1,-1,0
9116,37,0,5,80,2,-1,0
9117,54,11464,5,222,1,-1,0
9118,39,0,5,251,1,-1,0
9119,45,6397,5,117,2,-1,0
9120,42,2758,5,237,3,-1,0
9121,50,3304,5,1009,2,-1,0
9122,47,0,5,148,2,-1,0
9123,38,61,5,636,1,-1,0
9124,42,865,5,81,1,-1,0
9125,46,0,5,83,2,-1,0
9126,39,3231,5,164,2,-1,0
9127,56,7747,5,103,2,-1,0
9128,49,787,5,280,1,-1,0
9129,39,0,5,22,1,-1,0
9130,61,0,5,118,1,-1,0
9131,45,1227,5,127,3,-1,0
9132,32,226,5,426,5,-1,0
9133,53,3107,5,152,1,-1,0
9134,53,104,5,701,1,-1,0
9135,36,1201,5,57,1,-1,0
9136,37,168,5,227,1,-1,0
9137,54,1327,5,115,2,-1,0
9138,58,4318,5,307,2,-1,0
9139,46,5164,5,267,11,-1,0
9140,49,414,5,155,3,-1,0
9141,41,4320,5,245,2,-1,0
9142,48,476,5,489,3,-1,0
9143,47,1996,5,761,2,-1,0
9144,56,1238,5,1558,1,-1,0
9145,41,879,5,1053,2,-1,0
9146,37,196,5,66,3,-1,0
9147,29,185,5,471,3,-1,0
9148,29,425,5,562,15,-1,0
9149,48,0,5,107,1,-1,0
9150,30,734,5,113,3,-1,0
9151,37,255,5,447,2,-1,0
9152,38,4458,5,215,1,-1,0
9153,60,71,5,185,1,-1,0
9154,37,351,5,169,3,-1,0
9155,39,0,5,620,2,-1,0
9156,55,7025,5,139,3,-1,0
9157,40,743,5,18,2,-1,0
9158,51,0,5,23,2,-1,0
9159,33,-18,5,27,8,-1,0
9160,55,660,5,348,1,-1,0
9161,26,-293,5,64,2,-1,0
9162,38,10855,5,57,2,-1,0
9163,38,0,5,71,1,-1,0
9164,36,130,5,96,2,-1,0
9165,43,848,5,168,2,-1,0
9166,36,1070,5,346,3,-1,0
9167,48,460,5,99,3,-1,0
9168,38,1222,5,237,2,-1,0
9169,44,-389,5,52,1,-1,0
9170,37,0,5,309,2,-1,0
9171,58,0,5,267,2,-1,0
9172,38,2600,5,27,2,-1,0
9173,37,1795,5,511,1,-1,0
9174,45,143,5,201,1,-1,0
9175,46,792,5,170,2,-1,0
9176,29,549,5,61,2,-1,0
9177,39,15,5,256,2,-1,0
9178,41,21515,5,87,1,-1,0
9179,44,588,5,245,2,-1,0
9180,48,220,5,1005,2,-1,0
9181,39,914,5,20,1,-1,0
9182,48,1099,5,340,1,-1,0
9183,36,1815,5,387,1,-1,0
9184,44,1210,5,690,2,-1,0
9185,37,637,5,1084,1,-1,0
9186,56,855,5,140,2,-1,0
9187,39,117,5,190,2,-1,0
9188,50,1044,5,400,2,-1,0
9189,41,1459,5,82,1,-1,0
9190,48,275,5,34,1,-1,0
9191,59,500,5,94,1,-1,0
9192,50,1659,5,221,2,-1,0
9193,36,4579,5,563,1,-1,0
9194,40,1038,5,741,1,-1,0
9195,55,533,5,40,2,-1,0
9196,52,0,5,85,3,-1,0
9197,40,269,5,128,1,-1,0
9198,50,34,5,163,1,-1,0
9199,59,3694,5,21,10,-1,0
9200,52,1111,5,17,1,-1,0
9201,40,1779,5,59,7,-1,0
9202,55,2996,5,49,1,-1,0
9203,53,1554,5,138,1,-1,0
9204,40,1750,5,197,1,-1,0
9205,35,188,5,1865,2,-1,0
9206,24,541,5,622,4,-1,0
9207,53,652,5,91,1,-1,0
9208,52,91,5,175,4,-1,0
9209,38,3239,5,817,2,-1,0
9210,44,358,5,179,1,-1,0
9211,39,-294,5,181,2,-1,0
9212,45,229,5,181,2,-1,0
9213,32,95,5,77,2,-1,0
9214,48,1733,5,318,3,-1,0
9215,37,808,5,228,2,-1,0
9216,59,2269,5,158,1,-1,0
9217,35,214,5,247,1,-1,0
9218,37,0,5,1302,13,-1,0
9219,41,13,5,189,2,-1,0
9220,45,1550,5,127,6,-1,0
9221,43,130,5,63,3,-1,0
9222,42,477,5,517,3,-1,0
9223,59,8562,5,86,2,-1,0
9224,58,150,5,420,4,-1,0
9225,41,20,5,333,1,-1,0
9226,38,-572,5,26,24,-1,0
9227,38,884,5,57,2,-1,0
9228,57,3277,5,127,4,-1,0
9229,40,429,5,272,2,-1,0
9230,44,97,5,105,3,-1,0
9231,33,113,5,101,11,-1,0
9232,36,-11,5,152,2,-1,0
9233,39,3583,5,97,2,-1,0
9234,55,457,5,61,3,-1,0
9235,53,1347,5,92,2,-1,0
9236,45,146,5,22,15,-1,0
9237,50,416,5,494,5,-1,0
9238,39,323,5,138,3,-1,0
9239,39,12848,5,337,2,-1,0
9240,49,550,5,412,2,-1,0
9241,30,-1019,5,955,4,-1,0
9242,45,844,5,1018,3,-1,0
9243,38,68,5,90,2,-1,0
9244,42,698,5,729,2,-1,0
9245,36,-17,5,159,2,-1,0
9246,30,311,5,94,4,-1,0
9247,53,943,5,314,2,-1,0
9248,36,1357,5,74,5,-1,0
9249,56,0,5,153,2,-1,0
9250,44,280,5,193,2,-1,0
9251,58,1464,5,53,29,-1,0
9252,39,1820,5,231,2,-1,0
9253,55,0,5,353,2,-1,0
9254,39,1537,5,805,2,-1,0
9255,49,1677,5,19,3,-1,0
9256,51,223,5,131,3,-1,0
9257,39,1595,5,102,2,-1,0
9258,53,12,5,150,2,-1,0
9259,41,140,5,65,3,-1,0
9260,35,2452,5,91,2,-1,0
9261,37,281,5,869,2,-1,0
9262,35,2074,5,144,7,-1,0
9263,38,5,5,115,2,-1,0
9264,41,1304,5,93,3,-1,0
9265,35,860,5,884,4,-1,0
9266,26,986,5,209,3,-1,0
9267,41,0,5,85,2,-1,0
9268,58,419,5,295,3,-1,0
9269,58,266,5,319,6,-1,0
9270,42,1189,5,323,3,-1,0
9271,40,3924,5,648,2,-1,0
9272,52,1623,5,21,17,-1,0
9273,51,518,5,312,3,-1,0
9274,57,3594,5,162,2,-1,0
9275,46,2296,5,67,2,-1,0
9276,29,3313,5,18,3,-1,0
9277,40,1613,5,541,3,-1,0
9278,36,-661,5,221,3,-1,0
9279,55,2171,5,138,2,-1,0
9280,32,1742,5,231,2,-1,0
9281,58,549,5,82,2,-1,0
9282,38,1523,5,17,16,-1,0
9283,46,1790,5,214,5,-1,0
9284,44,363,5,650,2,-1,0
9285,26,512,5,75,3,-1,0
9286,37,636,5,338,2,-1,0
9287,57,0,5,58,8,-1,0
9288,28,731,5,718,13,-1,0
9289,47,3460,5,394,2,-1,0
9290,40,4674,5,160,2,-1,0
9291,35,3279,5,240,2,-1,0
9292,40,12,5,54,26,-1,0
9293,39,2805,5,288,2,-1,0
9294,24,0,5,25,26,-1,0
9295,34,1848,5,131,10,-1,0
9296,34,125,5,18,31,-1,0
9297,38,635,5,31,5,-1,0
9298,55,394,5,119,3,-1,0
9299,39,1646,5,474,2,-1,0
9300,44,249,5,173,3,-1,0
9301,45,334,5,87,2,-1,0
9302,47,407,5,67,12,-1,0
9303,46,2093,5,128,2,-1,0
9304,53,0,5,285,2,-1,0
9305,51,1699,5,153,2,-1,0
9306,59,911,5,172,2,-1,0
9307,39,3127,5,451,2,-1,0
9308,52,-133,5,96,2,-1,0
9309,39,2841,5,1121,3,-1,0
9310,41,2770,5,191,2,-1,0
9311,42,-355,5,939,6,-1,0
9312,42,21861,5,486,2,-1,0
9313,52,3258,5,234,3,-1,0
9314,47,122,5,240,3,-1,0
9315,39,-103,5,210,3,-1,0
9316,42,230,5,175,7,-1,0
9317,38,3,5,124,2,-1,0
9318,39,609,5,372,1,-1,0
9319,35,1015,5,406,2,-1,0
9320,58,-247,6,179,1,-1,0
9321,56,0,6,463,4,-1,0
9322,46,625,6,127,1,-1,0
9323,60,0,6,105,1,-1,0
9324,39,1701,6,140,1,-1,0
9325,48,2313,6,130,1,-1,0
9326,39,599,6,53,1,-1,0
9327,41,656,6,178,1,-1,0
9328,36,1328,6,82,4,-1,0
9329,44,13,6,116,11,-1,0
9330,32,21,6,144,15,-1,0
9331,37,2571,6,40,2,-1,0
9332,51,12,6,90,4,-1,0
9333,32,1138,6,164,4,-1,0
9334,41,-140,6,190,1,-1,0
9335,26,565,6,582,11,-1,0
9336,38,2836,6,116,3,-1,0
9337,36,122,6,78,1,-1,0
9338,39,0,6,188,1,-1,0
9339,56,444,6,432,1,-1,0
9340,39,1047,6,554,1,-1,0
9341,52,1837,6,118,1,-1,0
9342,30,1,6,63,9,-1,0
9343,25,490,6,246,3,-1,0
9344,60,-1110,6,143,2,-1,0
9345,38,0,6,361,1,-1,0
9346,54,2791,6,94,1,-1,0
9347,40,546,6,219,1,-1,0
9348,37,27,6,80,1,-1,0
9349,43,5506,6,141,1,-1,0
9350,39,401,6,126,1,-1,0
9351,33,3704,6,447,2,-1,0
9352,28,708,6,339,5,-1,0
9353,27,482,6,220,2,-1,0
9354,44,0,6,373,1,-1,0
9355,38,881,6,79,2,-1,0
9356,41,118,6,339,1,-1,0
9357,44,248,6,18,1,-1,0
9358,54,884,6,91,1,-1,0
9359,30,799,6,91,18,-1,0
9360,39,0,6,178,1,-1,0
9361,51,10,6,513,3,-1,0
9362,38,292,6,84,2,-1,0
9363,36,992,6,351,1,-1,0
9364,36,1012,6,399,1,-1,0
9365,35,0,6,19,1,-1,0
9366,37,984,6,334,1,-1,0
9367,50,1743,6,49,5,-1,0
9368,38,794,6,50,3,-1,0
9369,40,383,6,106,5,-1,0
9370,46,2505,6,135,2,-1,0
9371,39,441,6,101,2,-1,0
9372,48,72,6,114,5,-1,0
9373,38,0,6,414,2,-1,0
9374,38,1230,6,266,2,-1,0
9375,58,4150,6,363,1,-1,0
9376,31,694,6,431,2,-1,0
9377,51,9796,6,110,1,-1,0
9378,41,9059,6,113,1,-1,0
9379,26,940,6,237,3,-1,0
9380,26,639,6,709,5,-1,0
9381,26,710,6,1276,2,-1,0
9382,28,-156,6,161,5,-1,0
9383,38,926,6,189,3,-1,0
9384,53,6408,6,29,1,-1,0
9385,56,3039,6,420,2,-1,0
9386,27,685,6,672,2,-1,0
9387,48,0,6,248,2,-1,0
9388,56,2152,6,67,1,-1,0
9389,37,1508,6,381,2,-1,0
9390,41,901,6,80,3,-1,0
9391,38,8251,6,194,3,-1,0
9392,29,778,6,1994,2,-1,0
9393,43,101,6,153,1,-1,0
9394,60,161,6,183,1,-1,0
9395,36,4785,6,250,1,-1,0
9396,38,3823,6,81,5,-1,0
9397,40,-282,6,223,3,-1,0
9398,58,1657,6,172,2,-1,0
9399,41,1491,6,100,2,-1,0
9400,47,750,6,188,1,-1,0
9401,60,0,6,320,1,-1,0
9402,37,148,6,64,1,-1,0
9403,58,797,6,134,2,-1,0
9404,30,329,6,122,16,-1,0
9405,47,1060,6,83,3,-1,0
9406,46,613,6,51,1,-1,0
9407,54,492,6,330,1,-1,0
9408,58,1266,6,164,1,-1,0
9409,41,406,6,272,1,-1,0
9410,53,2010,6,182,1,-1,0
9411,35,45,6,81,1,-1,0
9412,46,0,6,159,1,-1,0
9413,51,5403,6,42,1,-1,0
9414,35,116,6,361,1,-1,0
9415,48,545,6,307,1,-1,0
9416,37,1004,6,377,3,-1,0
9417,35,8127,6,315,1,-1,0
9418,51,1521,6,24,1,-1,0
9419,36,1453,6,386,1,-1,0
9420,50,-294,6,79,3,-1,0
9421,60,22018,6,177,2,-1,0
9422,35,3595,6,30,1,-1,0
9423,55,4053,6,182,2,-1,0
9424,36,300,6,358,1,-1,0
9425,59,45141,6,42,1,-1,0
9426,37,657,6,227,1,-1,0
9427,39,-540,6,29,1,-1,0
9428,34,139,6,52,13,-1,0
9429,53,66,6,360,2,-1,0
9430,50,746,6,136,13,-1,0
9431,32,189,6,106,2,-1,0
9432,36,624,6,141,3,-1,0
9433,59,3180,6,28,1,-1,0
9434,30,223,6,862,11,-1,0
9435,40,1055,6,32,2,-1,0
9436,60,0,6,97,1,-1,0
9437,37,160,6,107,1,-1,0
9438,36,2000,6,94,1,-1,0
9439,46,425,6,168,3,-1,0
9440,52,9,6,44,1,-1,0
9441,38,619,6,460,4,-1,0
9442,28,-1042,6,712,2,-1,0
9443,57,679,6,78,3,-1,0
9444,40,406,6,262,1,-1,0
9445,40,334,6,84,5,-1,0
9446,38,215,6,173,2,-1,0
9447,59,1001,6,175,2,-1,0
9448,48,5462,6,29,4,-1,0
9449,37,685,6,968,1,-1,0
9450,36,914,6,219,1,-1,0
9451,56,359,6,220,4,-1,0
9452,27,1029,6,71,2,-1,0
9453,54,351,6,642,2,-1,0
9454,41,84,6,238,3,-1,0
9455,53,0,6,650,1,-1,0
9456,35,0,6,159,3,-1,0
9457,26,1417,6,60,3,-1,0
9458,39,123,6,165,3,-1,0
9459,50,1205,6,82,2,-1,0
9460,49,53,6,133,3,-1,0
9461,48,11146,6,136,1,-1,0
9462,42,202,6,136,1,-1,0
9463,46,2899,6,40,1,-1,0
9464,48,810,6,383,1,-1,0
9465,36,22,6,464,1,-1,0
9466,59,10360,6,37,1,-1,0
9467,48,328,6,189,1,-1,0
9468,52,4793,6,176,2,-1,0
9469,56,763,6,181,2,-1,0
9470,47,673,6,118,4,-1,0
9471,52,1088,6,217,2,-1,0
9472,53,19850,6,86,1,-1,0
9473,50,8001,6,52,1,-1,0
9474,51,8313,6,185,1,-1,0
9475,37,1309,6,442,2,-1,0
9476,41,1461,6,554,2,-1,0
9477,59,-488,6,247,1,-1,0
9478,55,653,6,800,1,-1,0
9479,35,871,6,216,3,-1,0
9480,56,1059,6,57,2,-1,0
9481,36,1594,6,250,3,-1,0
9482,43,64,6,230,2,-1,0
9483,48,0,6,300,5,-1,0
9484,34,1265,6,397,3,-1,0
9485,44,97,6,153,4,-1,0
9486,39,207,6,78,2,-1,0
9487,43,482,6,1041,13,-1,0
9488,53,3275,6,527,2,-1,0
9489,36,70,6,100,2,-1,0
9490,36,38,6,308,4,-1,0
9491,41,195,6,341,2,-1,0
9492,37,319,6,467,3,-1,0
9493,32,5267,6,178,2,-1,0
9494,56,2774,6,1288,3,-1,0
9495,44,259,6,163,2,-1,0
9496,25,0,6,172,2,-1,0
9497,30,1636,6,301,2,-1,0
9498,32,4789,6,407,4,-1,0
9499,53,480,6,648,2,-1,0
9500,29,-246,6,311,3,-1,0
9501,49,630,6,415,2,-1,0
9502,37,342,6,212,1,-1,0
9503,41,21,6,264,1,-1,0
9504,37,33,6,326,1,-1,0
9505,41,762,6,319,4,-1,0
9506,46,0,6,186,2,-1,0
9507,35,-2,6,15,1,-1,0
9508,40,2936,6,473,2,-1,0
9509,36,561,6,274,2,-1,0
9510,39,2022,6,105,1,-1,0
9511,55,1870,6,152,1,-1,0
9512,49,2754,6,18,2,-1,0
9513,54,1960,6,13,5,-1,0
9514,45,510,6,639,2,-1,0
9515,29,213,6,2653,3,-1,0
9516,58,4053,6,160,2,-1,0
9517,35,482,6,129,2,-1,0
9518,50,464,6,426,2,-1,0
9519,47,1383,6,460,8,-1,0
9520,38,3598,6,154,1,-1,0
9521,39,201,6,148,4,-1,0
9522,45,5287,6,252,2,-1,0
9523,40,343,6,292,2,-1,0
9524,37,1,6,44,2,-1,0
9525,52,1956,6,384,2,-1,0
9526,40,733,6,94,7,-1,0
9527,28,3430,6,72,6,-1,0
9528,56,832,6,36,2,-1,0
9529,46,1190,6,316,2,-1,0
9530,51,176,6,217,4,-1,0
9531,39,-571,6,180,2,-1,0
9532,45,191,6,136,2,-1,0
9533,33,327,6,562,2,-1,0
9534,45,0,6,422,5,-1,0
9535,58,935,6,272,2,-1,0
9536,58,52499,6,198,2,-1,0
9537,43,1260,6,17,4,-1,0
9538,60,10285,6,174,2,-1,0
9539,57,958,6,250,2,-1,0
9540,37,1698,6,95,2,-1,0
9541,38,0,6,261,2,-1,0
9542,28,727,6,144,4,-1,0
9543,44,9192,6,59,3,-1,0
9544,46,595,6,334,3,-1,0
9545,31,2296,6,49,8,-1,0
9546,45,-30,6,165,2,-1,0
9547,50,3503,6,103,2,-1,0
9548,38,3577,6,190,2,-1,0
9549,49,0,6,286,2,-1,0
9550,30,3653,6,167,4,-1,0
9551,30,1232,6,52,4,-1,0
9552,51,21574,6,197,3,-1,0
9553,41,850,6,262,2,-1,0
9554,52,3303,6,33,1,-1,0
9555,59,444,6,137,1,-1,0
9556,38,792,6,430,1,-1,0
9557,52,1386,6,100,1,-1,0
9558,37,1549,6,48,2,-1,0
9559,49,4830,6,350,1,-1,0
9560,48,2803,6,30,24,-1,0
9561,35,594,6,213,2,-1,0
9562,59,40,6,108,1,-1,0
9563,54,378,6,371,2,-1,0
9564,53,12001,6,207,1,-1,0
9565,54,6020,6,24,1,-1,0
9566,30,23,6,36,24,-1,0
9567,53,44,6,256,1,-1,0
9568,57,1114,6,139,2,-1,0
9569,51,1275,6,92,1,-1,0
9570,49,2908,6,322,1,-1,0
9571,49,-97,6,92,2,-1,0
9572,53,1300,6,420,1,-1,0
9573,45,43,6,184,4,-1,0
9574,37,5334,6,58,1,-1,0
9575,37,160,6,545,2,-1,0
9576,35,11671,6,190,1,-1,0
9577,41,251,6,85,3,-1,0
9578,35,68,6,1085,1,-1,0
9579,54,218,6,514,2,-1,0
9580,40,5349,6,471,1,-1,0
9581,47,295,6,94,2,-1,0
9582,40,2199,6,38,3,-1,0
9583,57,3783,6,198,3,-1,0
9584,37,287,6,191,2,-1,0
9585,57,7082,6,69,3,-1,0
9586,29,87,6,1330,3,-1,0
9587,35,-5,6,48,5,-1,0
9588,39,3050,6,236,7,-1,0
9589,55,0,6,108,2,-1,0
9590,49,1632,6,47,1,-1,0
9591,23,150,6,66,5,-1,0
9592,41,-204,6,42,1,-1,0
9593,58,2836,6,248,2,-1,0
9594,53,7067,6,82,3,-1,0
9595,35,640,6,461,2,-1,0
9596,36,254,6,161,3,-1,0
9597,46,2367,6,86,3,-1,0
9598,36,16430,6,197,3,-1,0
9599,32,1328,6,80,5,-1,0
9600,40,1,6,113,3,-1,0
9601,52,-38,6,613,1,-1,0
9602,48,927,6,201,6,-1,0
9603,53,5098,6,155,3,-1,0
9604,36,8114,6,505,1,-1,0
9605,47,0,6,466,2,-1,0
9606,37,-288,6,298,2,-1,0
9607,45,246,6,119,1,-1,0
9608,47,313,6,114,7,-1,0
9609,45,162,6,166,4,-1,0
9610,33,2645,6,85,4,-1,0
9611,50,289,6,73,1,-1,0
9612,40,263,6,761,3,-1,0
9613,58,1873,6,49,2,-1,0
9614,57,204,6,97,5,-1,0
9615,38,-56,6,247,2,-1,0
9616,48,2662,6,298,2,-1,0
9617,37,231,6,250,1,-1,0
9618,43,311,6,92,1,-1,0
9619,37,0,6,143,1,-1,0
9620,36,0,6,149,1,-1,0
9621,60,130,6,151,1,-1,0
9622,39,158,6,354,2,-1,0
9623,25,2704,6,63,3,-1,0
9624,53,-200,6,161,1,-1,0
9625,45,22928,6,113,1,-1,0
9626,52,590,6,354,5,-1,0
9627,37,7,6,176,1,-1,0
9628,60,2586,6,150,4,-1,0
9629,52,0,6,431,2,-1,0
9630,48,10442,6,63,2,-1,0
9631,44,414,6,81,2,-1,0
9632,36,231,6,136,6,-1,0
9633,39,1005,6,158,2,-1,0
9634,58,610,6,651,1,-1,0
9635,46,1676,6,56,2,-1,0
9636,45,1807,6,118,2,-1,0
9637,60,0,6,280,3,-1,0
9638,49,-33,6,774,13,-1,0
9639,60,1420,6,39,4,-1,0
9640,57,2,6,112,4,-1,0
9641,45,4639,6,82,2,-1,0
9642,44,391,6,355,4,-1,0
9643,28,596,6,151,6,-1,0
9644,49,1,6,59,3,-1,0
9645,50,1502,6,34,2,-1,0
9646,33,806,6,124,3,-1,0
9647,28,2788,6,369,2,-1,0
9648,27,1526,6,342,10,-1,0
9649,56,660,6,72,3,-1,0
9650,37,1372,6,129,2,-1,0
9651,35,3339,6,304,2,-1,0
9652,49,4509,6,42,2,-1,0
9653,38,1434,6,396,4,-1,0
9654,39,328,6,188,7,-1,0
9655,51,502,6,93,2,-1,0
9656,46,77,6,520,3,-1,0
9657,60,92,6,70,3,-1,0
9658,39,497,6,95,4,-1,0
9659,44,-63,6,392,2,-1,0
9660,32,5418,6,25,6,-1,0
9661,36,0,6,246,4,-1,0
9662,37,2870,6,94,2,-1,0
9663,39,3201,6,197,2,-1,0
9664,37,7179,6,31,8,-1,0
9665,27,535,6,446,3,-1,0
9666,47,389,6,145,2,-1,0
9667,59,3237,6,100,3,-1,0
9668,27,379,6,252,4,-1,0
9669,58,9200,6,233,2,-1,0
9670,39,1963,6,100,4,-1,0
9671,36,1245,6,1469,9,-1,0
9672,41,340,6,37,3,-1,0
9673,58,311,6,248,2,-1,0
9674,40,1953,6,112,5,-1,0
9675,52,0,6,235,3,-1,0
9676,60,295,6,126,4,-1,0
9677,31,500,6,19,18,-1,0
9678,54,3952,6,28,6,-1,0
9679,39,2610,6,67,5,-1,0
9680,53,17,6,104,2,-1,0
9681,35,1017,6,53,2,-1,0
9682,36,5521,6,61,1,-1,0
9683,40,3234,6,82,1,-1,0
9684,42,0,6,61,1,-1,0
9685,51,126,6,152,1,-1,0
9686,32,-1272,6,606,5,-1,0
9687,42,480,6,288,12,-1,0
9688,59,0,6,135,1,-1,0
9689,44,425,6,147,1,-1,0
9690,35,193,6,50,1,-1,0
9691,55,7561,6,685,3,-1,0
9692,35,-162,6,119,1,-1,0
9693,40,947,6,160,1,-1,0
9694,48,4037,6,23,1,-1,0
9695,42,375,6,99,5,-1,0
9696,39,0,6,119,4,-1,0
9697,37,-178,6,122,5,-1,0
9698,28,822,6,209,18,-1,0
9699,46,2215,6,222,2,-1,0
9700,41,260,6,75,1,-1,0
9701,35,7951,6,103,1,-1,0
9702,39,1170,6,383,1,-1,0
9703,34,291,6,111,5,-1,0
9704,39,75,6,26,1,-1,0
9705,48,-1232,6,183,1,-1,0
9706,37,215,6,61,1,-1,0
9707,52,547,6,33,2,-1,0
9708,37,3574,6,117,1,-1,0
9709,38,0,6,64,1,-1,0
9710,36,3503,6,31,1,-1,0
9711,39,575,6,109,1,-1,0
9712,35,3798,6,19,1,-1,0
9713,41,1297,6,82,1,-1,0
9714,50,0,6,243,7,-1,0
9715,36,115,6,201,1,-1,0
9716,54,0,6,127,1,-1,0
9717,38,4874,6,1291,3,-1,0
9718,38,4741,9,221,10,-1,0
9719,53,2997,9,162,1,-1,0
9720,38,9618,9,214,1,-1,0
9721,47,2024,9,169,1,-1,0
9722,56,992,9,123,1,-1,0
9723,40,676,9,74,1,-1,0
9724,57,93,9,82,2,-1,0
9725,45,1603,9,164,2,-1,0
9726,51,610,9,86,2,-1,0
9727,45,60,9,349,2,-1,0
9728,42,6250,9,107,3,-1,0
9729,42,4362,9,238,1,-1,0
9730,59,345,9,38,1,-1,0
9731,43,861,9,78,1,-1,0
9732,57,1166,9,106,1,-1,0
9733,53,16,9,100,1,-1,0
9734,36,3783,9,113,1,-1,0
9735,46,1666,9,94,13,-1,0
9736,47,2383,9,529,1,-1,0
9737,44,31,9,467,1,-1,0
9738,45,1780,9,464,1,-1,0
9739,44,2135,9,61,1,-1,0
9740,37,351,9,108,1,-1,0
9741,59,0,9,332,1,-1,0
9742,58,1280,9,112,1,-1,0
9743,48,1744,9,181,1,-1,0
9744,42,0,9,108,1,-1,0
9745,58,2348,9,226,1,-1,0
9746,37,1241,9,60,2,-1,0
9747,35,2518,9,400,1,-1,0
9748,44,1497,9,60,1,-1,0
9749,35,2308,9,540,1,-1,0
9750,58,258,9,174,1,-1,0
9751,41,176,9,196,1,-1,0
9752,47,150,9,52,1,-1,0
9753,35,-3,9,438,5,-1,0
9754,46,39,9,74,2,-1,0
9755,58,5,9,412,1,-1,0
9756,34,5011,9,311,2,-1,0
9757,45,261,9,123,1,-1,0
9758,49,49,9,232,1,-1,0
9759,37,7027,9,65,1,-1,0
9760,51,150,9,146,1,-1,0
9761,59,1491,9,157,2,-1,0
9762,51,-467,9,216,5,-1,0
9763,46,154,9,79,1,-1,0
9764,25,77,9,220,4,-1,0
9765,38,1005,9,152,2,-1,0
9766,39,1530,9,140,1,-1,0
9767,37,0,9,89,1,-1,0
9768,45,4289,9,400,1,-1,0
9769,40,397,9,163,1,-1,0
9770,39,2810,9,77,1,-1,0
9771,40,37,9,356,5,-1,0
9772,54,215,9,117,2,-1,0
9773,35,5768,9,145,1,-1,0
9774,49,-46,9,1055,10,-1,0
9775,41,5585,9,772,1,-1,0
9776,56,917,9,306,1,-1,0
9777,39,1873,9,161,2,-1,0
9778,41,16431,9,139,1,-1,0
9779,37,178,9,72,1,-1,0
9780,52,3899,9,49,1,-1,0
9781,36,300,9,287,1,-1,0
9782,56,2146,9,594,1,-1,0
9783,58,2920,9,136,1,-1,0
9784,38,994,9,119,1,-1,0
9785,53,443,9,422,1,-1,0
9786,44,2876,9,125,1,-1,0
9787,53,0,9,114,1,-1,0
